,area,centroid,mean_intensity,perimeter,row,column,circularity
1,700,"(66.55428571428571, 1478.8285714285714)",0.42281792717086836,98.08326112068522,1,17,0.9143618758429014
2,785,"(68.3235668789809, 2788.3834394904457)",0.4243536905207943,104.08326112068524,1,32,0.9105792274033596
3,788,"(67.92766497461929, 2614.3908629441626)",0.4342938190504629,103.25483399593904,1,30,0.92878522031826
4,664,"(66.8644578313253, 1306.8659638554218)",0.42124970470115763,95.01219330881975,1,15,0.9243134146390551
5,705,"(67.92482269503546, 2526.953191489362)",0.42421916284244193,98.08326112068522,1,29,0.9208930320989223
6,565,"(68.38407079646018, 172.44778761061946)",0.38450112788478225,91.01219330881976,1,2,0.8571545812679745
7,568,"(67.94718309859155, 519.3679577464789)",0.40869235017950845,89.42640687119285,1,6,0.8925378393629053
8,621,"(68.04347826086956, 606.2721417069243)",0.4062328312967699,91.25483399593904,1,7,0.9371081294155134
9,616,"(66.9788961038961, 1392.2938311688313)",0.41953144894321365,90.42640687119285,1,16,0.946673080071061
10,578,"(67.9567474048443, 1566.015570934256)",0.4162765452201642,87.59797974644667,1,18,0.9465629946356239
11,692,"(68.42052023121387, 1651.9609826589594)",0.4344894026974953,96.66904755831213,1,19,0.9305529261505094
12,664,"(67.88253012048193, 1915.3960843373493)",0.42830734703519957,94.66904755831213,1,22,0.9310262538899857
13,626,"(68.29872204472844, 2004.7651757188498)",0.428409446845831,91.25483399593904,1,23,0.9446532834365722
14,654,"(67.86544342507645, 2176.5825688073396)",0.4306410025784014,94.18376618407356,1,25,0.9264788438230985
15,682,"(69.28445747800586, 3749.5219941348973)",0.42696222183888227,97.74011537017762,1,43,0.8971158795195849
16,600,"(67.97333333333333, 1042.9183333333333)",0.4158692810457517,88.76955262170047,1,12,0.9568261854189003
17,589,"(67.76570458404075, 1130.925297113752)",0.42215786144678585,88.42640687119285,1,13,0.946588453003435
18,557,"(67.73070017953322, 1742.685816876122)",0.4089625796458619,87.01219330881975,1,20,0.9244955544909653
