,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2482,"(107.95326349717969, 1693.8698630136987)",0.4304103269027192,185.09545442950497,1,10,0.9103746043294489
2,2424,"(109.86798679867987, 1167.852310231023)",0.42659030608943244,182.26702730475878,1,7,0.9169090484425396
3,2390,"(109.21087866108786, 2045.5146443514645)",0.43167774222659777,182.2670273047588,1,12,0.9040481129445831
4,2460,"(110.06219512195122, 2220.106910569106)",0.4330224772835963,183.92388155425118,1,13,0.9138369695551382
5,1922,"(105.80072840790842, 116.91415192507804)",0.3553875660565995,178.50966799187808,1,1,0.7579486135066344
6,2365,"(109.90951374207188, 1517.1906976744185)",0.42912241429341286,182.50966799187808,1,9,0.892214462990213
7,2356,"(109.50339558573855, 1865.5144312393888)",0.42964978860814274,183.3380951166243,1,11,0.8808048973896963
8,2410,"(110.49253112033195, 2565.9224066390043)",0.4328679521601172,181.4386001800126,1,15,0.9199570107736459
9,2391,"(110.98243412797993, 2744.9418653283146)",0.4312216563748042,182.26702730475878,1,16,0.9044263757533466
10,2207,"(110.43044857272315, 643.1440869959221)",0.42219319988983356,175.6812408671319,1,4,0.8985896594490664
11,2337,"(110.51390671801455, 990.0286692340608)",0.424962453958905,179.4386001800126,1,6,0.9120881875025844
12,2279,"(110.18867924528301, 1340.1842913558578)",0.4278140567328292,175.4386001800126,1,8,0.9304732287643525
13,2388,"(112.17671691792295, 2394.72445561139)",0.43159096134266095,181.92388155425118,1,14,0.9067023874013027
14,2198,"(111.17515923566879, 815.6223839854413)",0.42405930525076274,174.2670273047588,1,5,0.909509220443991
15,2382,"(113.18933669185559, 3093.9479429051216)",0.43382229466093747,180.50966799187808,1,18,0.9186512838695086
16,2073,"(110.8726483357453, 3785.0593342981188)",0.42730720845984316,170.6101730552664,1,22,0.8949511267043732
17,2006,"(112.52741774675972, 291.36839481555336)",0.40729380485993,168.2670273047588,1,2,0.890313068163115
18,2132,"(112.19136960600375, 468.49343339587244)",0.41808299304712504,174.6812408671319,1,3,0.8780202408551432
19,2359,"(113.47096227214922, 2918.53412462908)",0.434991563390935,178.2670273047588,1,17,0.9328155131486806
20,2316,"(114.32469775474956, 3614.5703799654575)",0.4322394933793897,178.26702730475878,1,21,0.9158120934516089
21,2283,"(114.81165133596146, 3439.8734121769603)",0.4331435246021317,178.0243866176395,1,20,0.9052254998125107
22,2159,"(114.11116257526632, 3964.6377952755906)",0.4188376971909653,174.61017305526644,1,23,0.8898635560881412
23,2147,"(114.56357708430367, 3267.868188169539)",0.43221640775546366,172.8528137423857,1,19,0.9030026014569771
24,2289,"(119.20664045434688, 4139.165574486676)",0.3954719502479891,183.33809511662426,1,24,0.8557565408000914
25,1873,"(283.0069407367859, 1347.8360918312867)",0.42959287292065784,160.12489168102783,2,8,0.9179730757044126
26,1790,"(282.4960893854749, 1693.781005586592)",0.4289714097929675,156.12489168102783,2,10,0.9228233925276798
27,1708,"(282.5058548009368, 294.61241217798596)",0.42455113192818117,152.46803743153546,2,2,0.9232942059289478
28,1762,"(283.2423382519864, 817.0805902383655)",0.4287062384545192,155.78174593052023,2,5,0.9123944488323469
29,1667,"(282.9496100779844, 3089.5368926214755)",0.43363562581601334,151.53910524340094,2,18,0.9122125157466993
30,1721,"(285.40499709471237, 1168.992446252179)",0.42935821626733206,153.53910524340094,2,7,0.9173872998441787
31,1685,"(284.1940652818991, 2917.792878338279)",0.43239192412870187,151.5391052434009,2,17,0.922062440931727
32,1750,"(286.3737142857143, 466.6474285714286)",0.42694677871148456,154.71067811865476,2,3,0.9187711154876245
33,1756,"(286.14066059225513, 2221.4396355353074)",0.429990173746036,156.12489168102786,2,13,0.9052949035076004
34,1767,"(287.383701188455, 2573.3140916808147)",0.43022737108425707,155.78174593052023,2,15,0.9149835363715987
35,1816,"(288.55892070484583, 989.1084801762114)",0.4287617690247906,156.71067811865476,2,6,0.9292413528520147
36,1807,"(288.79690094078586, 639.2628666297732)",0.42753778877350607,157.53910524340097,2,4,0.9149371616540104
37,1556,"(288.78727506426736, 119.33290488431876)",0.389659257019003,147.0538238691624,2,1,0.9042048092395316
38,1765,"(289.5643059490085, 1518.0560906515582)",0.4296261734155419,155.78174593052023,2,9,0.913947901355898
39,1748,"(289.8661327231121, 1871.5675057208239)",0.42988289137165164,154.95331880577402,2,11,0.9148492311867599
40,1731,"(289.34315424610054, 2046.2848064702484)",0.43039612147574224,154.71067811865476,2,12,0.9087958862337588
