,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1140,"(109.06754385964912, 1696.5166666666667)",0.4645442036463708,126.81118318204307,1,10,0.8908397883320651
2,1156,"(110.10034602076125, 2566.265570934256)",0.47365153673926313,125.1543289325507,1,15,0.9274189087309522
3,1156,"(110.82266435986159, 2745.500865051903)",0.47218264468417126,126.22539674441617,1,16,0.9117467192650046
4,1042,"(111.08925143953935, 1519.6046065259118)",0.45919611606638816,119.98275605729691,1,9,0.9095779333361089
5,986,"(110.11460446247465, 1867.1166328600407)",0.4603110209601082,116.5685424949238,1,11,0.9118513518232483
6,1084,"(110.18357933579335, 2046.7970479704798)",0.47238622386223855,122.32590180780451,1,12,0.9103372080781559
7,1103,"(110.49410698096102, 2221.1858567543063)",0.46601959006630755,122.5685424949238,1,13,0.9226294922363215
8,1147,"(111.30165649520488, 2396.3583260680034)",0.4724549976921893,123.9827560572969,1,14,0.937671485814724
9,1033,"(111.04937076476283, 994.0164569215876)",0.4581250118634095,119.39696961966999,1,6,0.910591468662322
10,1027,"(111.03407984420643, 1343.387536514119)",0.4603700097370983,117.39696961966999,1,8,0.9364110599038667
11,1164,"(112.18470790378007, 2918.8737113402062)",0.4714001751903511,125.98275605729688,1,17,0.9215961131656616
12,1143,"(112.93175853018373, 3094.6929133858266)",0.4714562640454257,125.88225099390857,1,18,0.9064150208372311
13,1088,"(112.1654411764706, 3617.136029411765)",0.46571150519031135,122.22539674441617,1,21,0.9151996556918409
14,869,"(111.62485615650172, 472.6260069044879)",0.4460389449220425,111.5685424949238,1,3,0.8772959435751295
15,981,"(111.43832823649338, 1171.7930682976555)",0.4589474525794008,117.1543289325507,1,7,0.8981775382953675
16,951,"(112.3764458464774, 819.6330178759201)",0.45362776025236595,114.08326112068522,1,5,0.91821953183158
17,756,"(112.07671957671958, 296.85978835978835)",0.4325604315800395,104.91168824543144,1,2,0.8631452958435073
18,814,"(111.61547911547912, 646.1302211302211)",0.44468372115430943,104.91168824543142,1,4,0.9293654375881153
19,962,"(113.37525987525987, 3267.9573804573806)",0.4662549427255309,113.74011537017762,1,19,0.9344533110234515
20,1009,"(114.30525272547077, 3441.2775024777006)",0.4671524903321091,119.74011537017762,1,20,0.884344920678964
