,area,centroid,mean_intensity,perimeter,row,column,circularity
39,311,"(280.8488745980707, 1349.3729903536978)",0.3456402496689994,63.698484809834994,1,8,0.9631901866556477
40,280,"(283.29285714285714, 297.87142857142857)",0.32161064425770314,60.2842712474619,1,2,0.9681883773454033
41,319,"(283.3667711598746, 1171.6426332288402)",0.3424426824021144,64.2842712474619,1,7,0.9700432482666947
42,178,"(286.314606741573, 4145.168539325843)",0.3146948667107292,50.42031021678297,1,24,0.8798706670897964
43,253,"(288.7114624505929, 2048.913043478261)",0.3483530961791831,59.45584412271572,1,12,0.8993759840170982
44,240,"(288.62083333333334, 3087.8166666666666)",0.3555718954248366,56.8700576850888,1,18,0.9325105806471035
47,211,"(289.70142180094786, 122.39336492890995)",0.3022581544466127,52.38477631085024,1,1,0.9662335914101048
48,236,"(290.15677966101697, 2215.60593220339)",0.35363908275174466,56.38477631085024,1,13,0.9328206322507994
50,222,"(289.9684684684685, 3266.612612612613)",0.35472531354884296,55.698484809834994,1,19,0.8992409513544677
63,279,"(459.61648745519716, 123.22939068100358)",0.3172253847775669,60.04163056034261,2,1,0.9725436698154081
64,101,"(458.05940594059405, 1335.4653465346535)",0.2971850126189088,37.55634918610404,2,8,0.8998383558630971
65,250,"(463.568, 2912.748)",0.3617411764705882,57.698484809834994,2,17,0.9436719706743887
68,76,"(463.4605263157895, 1512.157894736842)",0.2956656346749226,30.14213562373095,2,9,1.051175952546438
75,259,"(628.8339768339769, 1691.7451737451738)",0.35033689151336217,58.87005768508881,3,10,0.9391191691200499
76,296,"(631.2668918918919, 298.8445945945946)",0.3308691043985162,62.526911934581186,3,2,0.9514097863803627
77,305,"(633.3213114754099, 124.08196721311475)",0.32321440051430406,64.04163056034261,3,1,0.9345121269644091
78,205,"(631.7170731707317, 2739.858536585366)",0.35923481587757056,51.798989873223334,3,16,0.9601103329105557
79,219,"(635.8812785388128, 1178.9680365296804)",0.33413913510609716,58.04163056034261,3,7,0.8169110484092025
80,246,"(635.4878048780488, 2221.6585365853657)",0.36311174876454644,58.526911934581186,3,13,0.9024720307194067
81,265,"(635.5509433962264, 2915.4830188679243)",0.3653866074731779,59.698484809834994,3,17,0.934392020118162
82,296,"(637.8277027027027, 3089.050675675676)",0.356293057763646,66.18376618407356,3,18,0.8491777786935568
83,245,"(635.5959183673469, 1513.5836734693878)",0.35186874749899966,58.87005768508881,3,9,0.8883559707892364
84,193,"(635.5129533678756, 3962.7564766839378)",0.3651529005384537,49.798989873223334,3,23,0.9779712907542645
85,139,"(636.5107913669065, 2575.4172661870502)",0.32374100719424453,43.79898987322333,3,15,0.9105346453588358
86,288,"(639.4583333333334, 4139.829861111111)",0.34899237472766886,61.87005768508881,3,24,0.9454559730467403
87,190,"(638.5631578947368, 1864.2263157894736)",0.33748194014447885,50.04163056034261,3,11,0.9534557897646574
88,75,"(637.1333333333333, 821.76)",0.29129411764705876,33.31370849898476,3,5,0.8492296816181871
89,64,"(637.703125, 1351.359375)",0.29080882352941173,28.72792206135785,3,8,0.9744990279308025
90,174,"(639.4080459770115, 3260.8275862068967)",0.36905566824430913,46.38477631085024,3,19,1.0162678323037175
91,88,"(638.5, 470.29545454545456)",0.29710338680926907,32.14213562373095,3,3,1.070392549811525
92,76,"(639.0921052631579, 994.8947368421053)",0.29313725490196074,33.31370849898476,3,6,0.8605527440397629
94,302,"(808.3940397350993, 117.47682119205298)",0.32238670302558103,66.8700576850888,4,1,0.8486984544585415
95,129,"(805.953488372093, 1161.6976744186047)",0.3124791001671987,42.04163056034262,4,7,0.9171502129502425
96,320,"(810.540625, 4143.640625)",0.34158088235294115,64.2842712474619,4,24,0.9730841361922956
97,274,"(813.9671532846716, 3959.1496350364964)",0.37077429511950766,59.698484809834994,4,23,0.9661260887259486
109,70,"(977.9714285714285, 2745.7)",0.295798319327731,30.14213562373095,5,16,0.9681883773454033
110,301,"(984.8305647840532, 301.265780730897)",0.33498794866783926,63.11269837220809,5,2,0.9496047145286035
111,184,"(984.4945652173913, 3443.5815217391305)",0.35153452685422,49.21320343559643,5,20,0.9546944900041954
112,108,"(983.1851851851852, 3088.8796296296296)",0.32487291212781416,39.59188309203678,5,18,0.8658074185637243
113,230,"(987.0565217391304, 3956.034782608696)",0.3595737425404944,55.45584412271571,5,23,0.9398164868714921
114,310,"(987.7483870967742, 124.18064516129033)",0.3245667299177735,64.2842712474619,5,1,0.9426752569362864
115,217,"(986.63133640553, 997.7926267281106)",0.35449534652570697,53.45584412271571,5,6,0.954287453740984
116,207,"(988.463768115942, 1165.768115942029)",0.34418868996874113,53.45584412271571,5,7,0.9103110733842567
117,333,"(988.0450450450451, 4144.642642642642)",0.32740976270388034,66.87005768508881,5,24,0.9358165077307755
118,77,"(986.7532467532468, 3603.8311688311687)",0.2983447924624395,37.55634918610404,5,21,0.6860153802124601
120,126,"(987.547619047619, 2913.7301587301586)",0.3027699968876439,41.55634918610404,5,17,0.9168655086426647
