,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1049,"(108.16682554814109, 1691.3784556720686)",0.4939980186545542,119.49747468305833,1,10,0.9231406964748194
2,1002,"(109.76746506986028, 1514.3393213572854)",0.48675981370592153,116.32590180780451,1,9,0.9305178947504749
3,989,"(109.20020222446917, 2215.650151668352)",0.5072662027399433,115.1543289325507,1,13,0.9372287838294457
4,949,"(108.89251844046365, 2561.1749209694417)",0.5076592491580404,113.25483399593904,1,15,0.9297422796391621
5,1001,"(109.76223776223776, 2740.2417582417584)",0.5035983624218918,118.91168824543142,1,16,0.889600158103869
6,845,"(108.96331360946746, 1861.8236686390533)",0.4921266968325792,107.49747468305833,1,11,0.9189038032053628
7,950,"(109.44736842105263, 2040.443157894737)",0.5043013415892673,113.7401153701776,1,12,0.9227969287653629
8,958,"(110.46033402922755, 2391.2400835073067)",0.4993286667485366,113.49747468305833,1,14,0.9345509341198072
9,1086,"(113.33701657458563, 466.3563535911602)",0.4831365326977937,123.63961030678928,1,3,0.8927388488438563
10,889,"(110.50393700787401, 1338.6524184476941)",0.47433335538939986,110.91168824543144,1,8,0.9081487574225612
11,870,"(110.12413793103448, 3782.7885057471262)",0.5105161144917737,108.32590180780451,1,22,0.9316751033714529
12,959,"(112.77685088633994, 989.0583941605839)",0.46130160093234374,115.9827560572969,1,6,0.8958630453135973
13,1055,"(112.90236966824645, 2912.1810426540283)",0.5110603103800763,122.5685424949238,1,17,0.8824787981045503
14,1134,"(112.35714285714286, 3435.5943562610228)",0.5176470588235293,123.7401153701776,1,20,0.9306832234678852
15,974,"(113.78336755646818, 3089.5482546201233)",0.5018359705278415,115.98275605729688,1,18,0.9098755017053639
16,981,"(113.21916411824668, 3261.190621814475)",0.5133497231716335,115.9827560572969,1,19,0.9164146480215214
17,944,"(113.75317796610169, 641.2584745762712)",0.46690761050182783,111.9827560572969,1,4,0.9459747721344394
18,967,"(113.4994829369183, 814.7662874870734)",0.4742583693249792,114.91168824543142,1,5,0.9202544531338727
19,1011,"(114.01285855588526, 1167.807121661721)",0.48168964915342993,117.98275605729688,1,7,0.9126913732830562
20,1035,"(114.35942028985507, 3611.623188405797)",0.5109784976792648,119.32590180780451,1,21,0.9134415515297024
21,928,"(114.78556034482759, 290.7489224137931)",0.4665990534144692,112.32590180780451,1,2,0.9242682023184524
22,995,"(115.25728643216081, 3957.2040201005025)",0.5037028278648142,116.5685424949238,1,23,0.9201745386045963
23,721,"(114.61442441054092, 117.2122052704577)",0.35731418781104674,150.0538238691624,1,1,0.40239353484994883
24,718,"(119.27437325905292, 4135.6643454038995)",0.4179583811240374,99.84062043356595,1,24,0.9051483539111586
25,489,"(285.1370143149284, 293.7709611451943)",0.477019928625847,81.35533905932738,2,2,0.9284245254553163
