,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1983,"(108.60564800806858, 644.1790216843167)",0.5096991090939653,178.2670273047588,1,4,0.7841344478905612
2,1769,"(108.65573770491804, 1695.2266817410966)",0.5330628803245435,166.12489168102783,1,10,0.8055050645920734
3,1846,"(109.82827735644636, 2220.533586132178)",0.5276336753552991,169.6812408671319,1,13,0.8057009908533864
4,1820,"(111.36923076923077, 2392.797252747253)",0.5287976729153199,166.16652224137047,1,14,0.8283124538075561
5,1876,"(109.39658848614073, 1169.3539445628999)",0.5210732054015635,168.75230867899737,1,7,0.8278339858307834
6,1838,"(109.22415669205658, 1515.3879216539717)",0.5248138428385499,169.09545442950497,1,9,0.8077770398821014
7,1632,"(108.9203431372549, 1864.9644607843138)",0.5314542483660131,158.0243866176395,1,11,0.8212621201629136
8,1710,"(110.81871345029239, 816.3789473684211)",0.5245499369338378,159.4386001800126,1,5,0.845315882481036
9,1758,"(110.23890784982935, 990.4271899886235)",0.5254656583907739,161.29646455628165,1,6,0.8491394894016345
10,1894,"(112.71911298838437, 2744.0702217529038)",0.5267780607491148,175.09545442950497,1,16,0.7763187852005209
11,1587,"(110.10459987397606, 2045.882797731569)",0.5381296563994218,150.95331880577402,1,12,0.875188211778738
12,1728,"(111.01851851851852, 2563.9016203703704)",0.5347539941902687,161.78174593052023,1,15,0.8296493289246667
13,1772,"(110.98306997742664, 293.7088036117382)",0.5022617624928075,163.29646455628165,1,2,0.835064491849846
14,1615,"(111.07492260061919, 1339.7585139318885)",0.529516177988223,151.88225099390857,1,8,0.8797683633512262
15,1287,"(110.53535353535354, 121.60761460761461)",0.48417813123695475,135.29646455628165,1,1,0.8835182293781595
16,1599,"(111.97998749218262, 468.34271419637275)",0.520830420973893,150.36753236814712,1,3,0.888689772936451
17,1713,"(113.89550496205487, 3093.391126678342)",0.5363987042569508,157.88225099390857,1,18,0.863576086381726
18,1772,"(113.70428893905192, 2917.853837471783)",0.5350042048422077,161.4386001800126,1,17,0.8543952302824905
19,1703,"(115.6441573693482, 3963.51203758074)",0.5107065962027795,158.8528137423857,1,23,0.8480758343471575
20,1674,"(115.2479091995221, 3266.231780167264)",0.5348513598987982,153.63961030678928,1,19,0.8911666462950433
21,1670,"(115.89101796407185, 3614.1011976047903)",0.5314453446049078,152.71067811865476,1,21,0.8998860591111448
22,1604,"(115.27057356608479, 3786.699501246883)",0.52835558163415,152.0243866176395,1,22,0.8721430179534926
23,1762,"(115.1316685584563, 3439.125425652667)",0.5327858271571966,162.36753236814712,1,20,0.8398802856942479
24,1464,"(119.61680327868852, 4136.753415300546)",0.5008384228008144,145.1543289325507,1,24,0.8731542176084883
25,1592,"(283.37688442211055, 296.8146984924623)",0.5161961769632476,157.19595949289334,2,2,0.8095993850570812
26,1425,"(279.67578947368423, 1347.5515789473684)",0.5267918816649466,140.71067811865476,2,8,0.9044209553219189
27,1426,"(283.9593267882188, 818.3583450210378)",0.528127492231114,142.46803743153546,2,5,0.8828654186940921
28,1445,"(285.2581314878893, 1168.366089965398)",0.5263857792251849,143.53910524340094,2,7,0.8813273378454353
29,1527,"(287.17026850032744, 2571.5900458415194)",0.5249714293051864,151.19595949289334,2,15,0.8393991600590336
30,1556,"(286.04498714652954, 467.04370179948586)",0.5181611976410101,147.88225099390854,2,3,0.8941025871024715
31,1352,"(286.36686390532543, 990.2766272189349)",0.5291768186564566,141.29646455628165,2,6,0.8509890365459444
32,1444,"(285.05609418282546, 1695.6717451523546)",0.5252810819618706,144.46803743153546,2,10,0.8694277770516903
33,1444,"(286.06440443213296, 3090.6814404432134)",0.530451903753191,144.61017305526642,2,18,0.86771951648116
34,1272,"(285.67216981132077, 2916.5275157232704)",0.5292021211000123,137.0538238691624,2,17,0.8509708061095805
