,area,centroid,mean_intensity,perimeter,row,column,circularity
1,2304,"(106.65668402777777, 2040.5811631944443)",0.5120285266884531,192.40916292848976,1,12,0.7820613771231582
2,2139,"(110.7536231884058, 2743.8396446937822)",0.5211469534050178,172.61017305526642,1,16,0.9021689432956939
3,2227,"(112.07139649753032, 3788.7718904355634)",0.5089921374926262,180.2670273047588,1,22,0.8611870428603714
4,1920,"(107.59322916666666, 643.9119791666667)",0.5042933006535948,163.4386001800126,1,4,0.9032372186209973
5,2211,"(110.30755314337404, 1518.233830845771)",0.5110951481451921,174.2670273047588,1,9,0.9148884833492557
6,2106,"(109.14624881291547, 1868.4719848053182)",0.5171647766419007,169.19595949289334,1,11,0.924460278948556
7,1826,"(108.81161007667032, 992.7606790799562)",0.5127182526899039,158.36753236814712,1,6,0.9149099226257874
8,1835,"(109.88719346049047, 1696.175476839237)",0.5253961639151573,158.95331880577402,1,10,0.9126551998721891
9,2342,"(113.54824935952178, 3441.002561912895)",0.5095075434101907,179.4386001800126,1,20,0.9140395956915073
10,1879,"(112.08621607237893, 2219.221394358701)",0.5300608375335232,160.0243866176395,1,13,0.9220708693478921
11,1939,"(114.86642599277978, 3268.913357400722)",0.5125059410045607,169.4386001800126,1,19,0.8487171214045978
12,1672,"(110.07535885167464, 1171.3014354066986)",0.5195163711417581,151.53910524340094,1,7,0.9149486060758737
13,1758,"(111.98862343572242, 296.68316268486916)",0.4891097280778068,156.6101730552664,1,2,0.9007179046851325
14,1796,"(110.62138084632517, 476.2706013363029)",0.5003886632604043,156.95331880577402,1,3,0.9161681497612724
15,1612,"(110.66004962779157, 818.1563275434244)",0.512949447769182,149.53910524340097,1,5,0.9058688919472901
16,1592,"(109.6714824120603, 1344.7248743718592)",0.5222731303576705,146.71067811865476,1,8,0.929457376497272
17,2075,"(115.75469879518073, 3965.609638554217)",0.5001502480510277,170.2670273047588,1,23,0.8994289405920028
18,1712,"(111.55081775700934, 125.86390186915888)",0.46061022539857066,154.95331880577405,1,1,0.8960079426726157
19,1786,"(112.87625979843224, 2395.176371780515)",0.5264409459192411,156.71067811865476,1,14,0.9138904494458691
20,1830,"(113.60054644808743, 2566.1322404371585)",0.5278174220507874,158.36753236814712,1,15,0.9169141064650552
21,2121,"(116.2998585572843, 2917.2329090051862)",0.520263286832885,169.19595949289334,1,17,0.9310447538698419
22,1967,"(114.88662938485002, 3092.7824097610574)",0.5212057776847393,166.36753236814712,1,18,0.8930526713411715
23,2765,"(119.10415913200724, 4144.904882459313)",0.462427401340283,197.82337649086284,1,24,0.8878708121306914
24,1852,"(116.67710583153348, 3615.868250539957)",0.5175814170160504,158.95331880577405,1,21,0.9211103161652827
25,1876,"(286.0533049040512, 1347.95842217484)",0.5061352899368703,161.19595949289334,2,8,0.9072654962061726
26,1569,"(283.78330146590184, 2223.886551943913)",0.5137979729814169,151.78174593052023,2,13,0.855842244027443
27,2155,"(288.24733178654293, 117.5122969837587)",0.4694854647195305,174.2670273047588,2,1,0.8917162739111921
28,1140,"(282.01491228070176, 302.74912280701756)",0.5036773305813553,124.5685424949238,2,2,0.9232045777043107
29,1583,"(286.085281111813, 642.9545167403664)",0.5044380860366888,148.12489168102786,2,4,0.906639606667137
30,1415,"(286.77102473498235, 3093.5067137809187)",0.5149449178964871,141.0538238691624,2,18,0.8937099142519693
31,1581,"(286.51170145477545, 2047.3377609108159)",0.5203383314109957,150.36753236814712,2,12,0.8786857604831326
32,1372,"(287.00801749271136, 3269.2609329446063)",0.5133853541416565,140.61017305526642,2,19,0.872028120387925
33,1880,"(290.1255319148936, 4147.656914893617)",0.4815915727993325,165.78174593052023,2,24,0.8595958202641597
34,1665,"(289.0192192192192, 2572.6018018018017)",0.5131837720073014,152.71067811865476,2,15,0.8971917894730875
35,1452,"(286.4207988980716, 2919.563360881543)",0.512653270674661,141.0538238691624,2,17,0.9170790074161552
36,1266,"(288.2535545023697, 819.611374407583)",0.5186847566830839,129.63961030678928,2,5,0.9466035654459726
37,1388,"(289.09870317002884, 1696.1116714697407)",0.5244165677798496,137.0538238691624,2,10,0.9285750620126555
